Data;Stawka;Obrót
2019-10-09;0,0145;1410
2019-10-10;0,0146;1380
2019-10-11;0,0142;1643
2019-10-14;0,0142;1270
2019-10-15;0,0143;1365
2019-10-16;0,0143;2090
2019-10-17;0,0141;2115
2019-10-18;0,0141;360
2019-10-21;0,0145;705
2019-10-22;0,0141;1010
2019-10-23;0,0141;1335
2019-10-24;0,0144;1775
2019-10-25;0,0149;2150
2019-10-28;0,015;4915
2019-10-29;0,0143;3550
2019-10-30;0,0146;1850
2019-10-31;0,0145;300
2019-11-04;0,0147;3315
2019-11-05;0,0146;2310
2019-11-06;0,0149;1675
2019-11-07;0,0148;655
2019-11-08;0,0148;1960
2019-11-12;0,0147;1500
2019-11-13;0,0146;2240
2019-11-14;0,0145;1840
2019-11-15;0,0144;2820
2019-11-18;0,0139;530
2019-11-19;0,0135;710
2019-11-20;0,0134;550
2019-11-21;0,0137;570
2019-11-22;0,014;1950
2019-11-25;0,0148;2552,2
2019-11-26;0,0143;997,2
2019-11-27;0,0112;1132,2
2019-11-28;0,0094;1087,3
2019-11-29;0,0155;20
2019-12-02;0,0147;2390
2019-12-03;0,0146;2900
2019-12-04;0,0146;2590
2019-12-05;0,0147;2340
2019-12-06;0,0143;610
2019-12-09;0,0144;725
2019-12-10;0,0141;920
2019-12-11;0,014;1070
2019-12-12;0,0141;1325
2019-12-13;0,0142;1450
2019-12-16;0,0145;1355,4
2019-12-17;0,0134;1265,9
2019-12-18;0,0101;1860
2019-12-19;0,008;690
2019-12-20;0,0081;1610
2019-12-23;0,0068;3050
2019-12-24;0,0071;1360
2019-12-27;0,0063;5983
2019-12-30;0,0112;2470
2019-12-31;0,0129;350
2020-01-02;0,0124;545
2020-01-03;0,0133;2320
2020-01-07;0,0127;1580
2020-01-08;0,0121;1190
2020-01-09;0,0121;970
2020-01-10;0,0101;1575
2020-01-13;0,0105;2495
2020-01-14;0,0098;3395
2020-01-15;0,0103;3503
2020-01-16;0,0108;4600
2020-01-17;0,0137;1890
2020-01-20;0,0133;1980
2020-01-21;0,0131;1850
2020-01-22;0,0127;1950
2020-01-23;0,0124;1590
2020-01-24;0,0108;2370
2020-01-27;0,0089;3559
2020-01-28;0,0108;5200
2020-01-29;0,0091;2415
2020-01-30;0,0132;600
2020-01-31;0,0132;0
2020-02-03;0,0132;4190
2020-02-04;0,0125;2070
2020-02-05;0,013;3280
2020-02-06;0,0129;3710
2020-02-07;0,0133;2520
2020-02-10;0,0133;2300
2020-02-11;0,0133;3190
2020-02-12;0,0132;3100
2020-02-13;0,013;2465
2020-02-14;0,0132;3130
2020-02-17;0,0134;835
2020-02-18;0,0135;2280
2020-02-19;0,0136;1510
2020-02-20;0,0136;1130
2020-02-21;0,0133;2605
2020-02-24;0,0123;1520
2020-02-25;0,0141;2920
2020-02-26;0,0133;2170
2020-02-27;0,0112;1875
2020-02-28;0,0117;150
2020-03-02;0,0134;2225
2020-03-03;0,0125;2580
2020-03-04;0,0122;1410
2020-03-05;0,012;2520
2020-03-06;0,0122;2800
2020-03-09;0,0135;960
2020-03-10;0,0137;300
2020-03-11;0,014;940
2020-03-12;0,0134;650
2020-03-13;0,0102;2000
2020-03-16;0,0084;1560
2020-03-17;0,0071;310
2020-03-18;0,0056;660
2020-03-19;0,006;550
2020-03-20;0,0062;1760
2020-03-23;0,006;1100
2020-03-24;0,0055;300
2020-03-25;0,0057;1360
2020-03-26;0,0065;130
2020-03-27;0,0057;980
2020-03-30;0,0098;1010
2020-03-31;0,0071;400
2020-04-01;0,0074;5790
2020-04-02;0,0077;4840
2020-04-03;0,0087;3720
2020-04-06;0,0093;1750
2020-04-07;0,0099;1100
2020-04-08;0,0094;835
2020-04-09;0,0043;1900
2020-04-10;0,0041;2040
2020-04-14;0,0044;1695
2020-04-15;0,005;1093
2020-04-16;0,0043;3225
2020-04-17;0,0027;3360
2020-04-20;0,0026;1650
2020-04-21;0,0022;2250
2020-04-22;0,0015;2825
2020-04-23;0,0009;650
2020-04-24;0,0023;2125
2020-04-27;0,0012;3165
2020-04-28;0,0012;2200
2020-04-29;0,0051;480
2020-04-30;0,0025;1870
2020-05-04;0,0009;2160
2020-05-05;0,0007;3580
2020-05-06;0,0009;1150
2020-05-07;0,0005;2270
2020-05-08;0,001;3830
2020-05-11;0,0009;3275
2020-05-12;0,0013;1950
2020-05-13;0,0013;2790
2020-05-14;0,0016;7320
2020-05-15;0,0008;3175
2020-05-18;0,0004;2885
2020-05-19;0,0005;2324
2020-05-20;0,0006;1250
2020-05-21;0,0009;1165
2020-05-22;0,0005;3050
2020-05-25;0,0006;4847
2020-05-26;0,001;3045
2020-05-27;0,0007;2195
2020-05-28;0,0006;2475
2020-05-29;0,0007;390
2020-06-01;0,0008;250
2020-06-02;0,0004;1930
2020-06-03;0,0005;440
2020-06-04;0,0004;340
2020-06-05;0,0005;3200
2020-06-08;0,0002;1460
2020-06-09;0,0004;620
2020-06-10;0,0002;1880
2020-06-12;0,0002;710
2020-06-15;0,0004;1920
2020-06-16;0,0003;2360
2020-06-17;0,0004;990
2020-06-18;0,0004;485
2020-06-19;0,0004;580
2020-06-22;0,0004;435
2020-06-23;0,0003;1920
2020-06-24;0,0002;1640
2020-06-25;0,0003;3375
2020-06-26;0,0002;940
2020-06-29;0,0002;2615
2020-06-30;0,0005;590
2020-07-01;0,0003;1125
2020-07-02;0,0003;185
2020-07-03;0,0003;1140
2020-07-06;0,0003;2715
2020-07-07;0,0002;2285
2020-07-08;0,0002;2150
2020-07-09;0,0002;1955
2020-07-10;0,0002;3111
2020-07-13;0,0002;2263
2020-07-14;0,0002;2040
2020-07-15;0,0002;4193
2020-07-16;0,0003;5055
2020-07-17;0,0002;2075
2020-07-20;0,0002;6028
2020-07-21;0,0002;3900
2020-07-22;0,0002;3380
2020-07-23;0,0002;3245
2020-07-24;0,0002;2100
2020-07-27;0,0003;4950
2020-07-28;0,0003;4729
2020-07-29;0,0003;4375
2020-07-30;0,0003;1670
2020-07-31;0,0003;1725
2020-08-03;0,0002;1920
2020-08-04;0,0002;1860
2020-08-05;0,0002;2560
2020-08-06;0,0002;1730
2020-08-07;0,0002;3235
2020-08-10;0,0002;3010
2020-08-11;0,0002;2160
2020-08-12;0,0002;2250
2020-08-13;0,0002;2490
2020-08-14;0,0002;3540
2020-08-17;0,0003;4130
2020-08-18;0,0003;4900
2020-08-19;0,0002;4535
2020-08-20;0,0002;5575
2020-08-21;0,0002;2960
2020-08-24;0,0002;2020
2020-08-25;0,0002;3055
2020-08-26;0,0003;3085
2020-08-27;0,0003;2700
2020-08-28;0,0002;3185
2020-08-31;0,0003;2220
2020-09-01;0,0002;3920
2020-09-02;0,0002;2470
2020-09-03;0,0002;1545
2020-09-04;0,0002;1900
2020-09-07;0,0002;2166
2020-09-08;0,0002;1450
2020-09-09;0,0002;2270
2020-09-10;0,0003;1830
2020-09-11;0,0002;650
2020-09-14;0,0002;1180
2020-09-15;0,0003;4530
2020-09-16;0,0003;5850
2020-09-17;0,0002;2750
2020-09-18;0,0002;2220
2020-09-21;0,0003;3695
2020-09-22;0,0003;2380
2020-09-23;0,0003;1995
2020-09-24;0,0003;790
2020-09-25;0,0002;1980
2020-09-28;0,0003;1680
2020-09-29;0,0003;2745
2020-09-30;0,0003;2820
2020-10-01;0,0003;3363
2020-10-02;0,0003;2800
2020-10-05;0,0004;4980
2020-10-06;0,0003;3890
2020-10-07;0,0004;2800
2020-10-08;0,0007;4267,5
2020-10-09;0,0004;1160
2020-10-12;0,0002;620
2020-10-13;0,0003;500
2020-10-14;0,0002;1730
2020-10-15;0,0003;3675
2020-10-16;0,0002;3950
